target,cube ID,X,Y,Z,border_label,sintering_duration_sum,sintering_duration_sum,senor1_mean,senor2_mean,senor3_mean,sensor1_var,sensor2_var,sensor3_var,sensor1_skew,sensor2_skew,sensor3_skew,mean_scanspeed,mean_hacthspacing,mean_energydensity,var_scanspeed,var_hatchspacing,var_energydensity
1,22,9.448429,9.7100236,4.0989644,0,100,20,703.8,485.6,239.4,1163.2,1436.8,83.3,-0.4146945904,-0.1294487809,-0.298585772,1.625439266,5.00E-05,177698430287,0.08805899229,0,1.12E+21
0,16,9.625,2.125,2.375,0,100,20,699.2,436.6,204.6,181.7,3130.8,647.8,-1.247233648,0.5339275123,0.6488356872,1.865312406,5.00E-05,163806007214,0.4476370366,0,2.46E+21
0,39,0.125,2.125,3.125,1,100,20,852.6,602.2,318.6,11.8,2011.2,267.8,0.834091667,-0.02717119275,-0.3555206404,0.95,5.00E-05,630094222222,0.66875,0,2.24E+23
0,18,8.875,0.125,7.125,1,110,22,634.8,348.6,171.4,45987.7,16680.8,3210.8,-1.201293991,-0.0544448448,0.1531962012,1.764406482,5.60E-05,322014274105,1.073864984,1.80E-10,2.17E+23
0,22,0.125,1.875,5.625,1,90,18,587,363.4,186.2,7318.5,2236.8,908.2,0.3947125852,-0.3515063098,-0.4744495172,2.000766986,5.00E-05,124853628213,0.4024143342,0,1.03E+21
1,3,0.3899956,6.320552,6.9400306,0,100,20,701.6,469.8,236,9.3,246.2,80,-0.1088026982,0.2562723138,-0.65625,2.118023154,5.00E-05,142988305455,0.4549723985,0,1.71E+21
1,19,5.2410587,4.6953778,6.8293628,0,100,20,693.8,534.4,253.8,31.2,2054.8,235.2,-0.1220207326,1.046833745,0.8549744286,1.618562768,5.00E-05,203400614276,0.5846932081,0,8.88E+21
1,33,8.1115314,8.5376612,8.0502392,1,100,20,186.8,191,112.2,1.2,396.5,39.2,0.4082482905,0.4758055422,0.4337645773,0.8,5.00E-05,129386666667,0.2,0,9.32E+21
1,4,9.7297086,9.8593756,5.6538254,1,110,22,525.6,332.4,164.6,32366.8,8783.3,1197.8,-0.5371930322,-0.5917918627,-0.9718467057,2.018068913,5.00E-05,137405166416,0.9387612168,0,8.70E+21
0,41,5.875,5.125,5.375,0,100,20,690,492.8,242.2,2.5,1206.7,50.7,0,1.003262463,0.4082482905,1.721178742,5.00E-05,172067070123,0.2813046739,0,2.34E+21
0,13,1.875,0.375,4.875,0,100,20,687.4,458,217.6,16.3,1094,113.3,0.08256763956,0.4808949823,0.6526907772,1.574732132,5.00E-05,229885728175,1.040898389,0,1.35E+22
0,32,7.375,0.125,2.625,1,100,20,539.8,402.4,212.4,8272.2,860.8,257.3,1.476475835,-0.0567991472,1.236662895,0.7656877604,7.40E-05,207000405397,0.09527781697,1.80E-10,1.62E+21
0,37,7.125,7.875,5.875,0,100,20,718.6,479.6,236.6,112.3,1007.3,142.8,-0.1415413505,-0.3110439034,-0.1808698502,1.505101647,5.00E-05,194009681772,0.04333629162,0,7.65E+20
0,8,1.125,0.875,4.625,0,100,20,701.6,487.2,225.8,16.3,111.2,15.2,-0.388373712,1.475482613,0.8184255374,1.390781629,5.00E-05,212798157947,0.1134080767,0,3.40E+21
0,28,4.375,2.875,1.625,0,100,20,670.2,475.2,232,477.2,1019.2,295.5,0.3761769042,0.7675809161,0.328498294,1.743786414,5.00E-05,182150172600,0.792761178,0,5.08E+21
0,41,8.375,5.625,6.375,0,100,20,712,540.8,261,570,41.2,127.5,-0.3943519207,0.4078932113,-0.1456099328,1.794766348,5.00E-05,165656623116,0.1766421931,0,1.41E+21
1,44,9.5754798,9.428744,4.4649022,0,100,20,719.2,504.6,252.8,45.2,227.8,61.7,-0.5403933775,-0.186835679,0.08138714929,0.8994852193,5.00E-05,514516209644,0.5355329253,0,1.01E+23
0,1,1.625,3.375,2.625,0,100,20,696.2,462.6,230.4,206.2,1108.8,328.3,-0.4000504635,0.07498085295,-0.3553321904,1.651016549,5.00E-05,172591794058,0.07705544498,0,8.65E+20
1,43,9.5575474,9.7375064,7.5999734,0,100,20,720.4,514.6,263,1.3,1007.8,323,0.2715454179,-0.9349911944,-1.232433041,1.604138127,5.00E-05,197612420065,0.3303010888,0,4.29E+21
0,11,6.875,6.875,2.125,0,100,20,696.6,484.8,242,90.8,305.7,41.5,0.4193672054,0.6059159281,-0.6210253312,2.035393499,5.00E-05,139489215784,0.1183416285,0,3.72E+20
1,3,9.8069948,8.5083048,7.9580118,0,100,20,717.4,477.4,247.2,29.3,1917.8,603.2,-1.291736285,-1.25450823,-1.377116442,2.066780902,5.00E-05,140365424813,0.06677087697,0,2.32E+20
0,40,9.875,2.875,6.125,1,100,20,530.8,301.2,149.6,150.2,453.2,49.3,0.488248965,-0.2261667547,-0.04767283564,2.702769257,0.0001,41023503509,0.4156729299,0,8.44E+19
1,3,0.2150912,1.136031,7.1079246,0,100,20,692.8,545,278.8,9.2,7651,2638.7,0.2115471545,-0.4256723321,-0.4322083426,1.528220075,5.00E-05,186936875263,0.09630425309,0,1.21E+21
0,3,8.375,3.375,2.375,0,100,20,722,466.2,234.6,216,3539.2,1028.8,-0.4268516845,-0.8797919097,-0.9866153222,1.867729522,5.00E-05,174998732358,0.5301080405,0,4.56E+21
0,1,5.875,0.125,0.125,1,100,20,761.8,455.8,228.6,2465.7,419.2,107.8,-1.497705489,-0.3746667882,-0.1693753763,2.855309592,5.00E-05,109465951096,0.3090089164,0,3.11E+20
0,14,4.125,0.125,3.125,1,110,22,451.4,308.4,155.2,11148.8,4712.8,657.2,-1.480956352,-0.8020461481,-1.128263996,2.917247256,5.00E-05,84133350843,2.980141116,0,2.62E+21
1,3,0.2104938,1.2298332,7.7669276,0,100,20,705.4,455.8,235.6,9.8,1866.7,470.8,-1.233236152,0.321691352,0.3177264315,2.043958925,5.00E-05,146034954381,0.3559148918,0,1.20E+21
0,45,9.875,4.375,2.375,1,120,24,406.8,238.4,123.8,18596.7,5268.8,574.2,-0.4067807483,0.04887728629,-0.1958063656,2.385145692,5.00E-05,90332708215,0.9530861459,0,4.92E+21
0,41,0.125,4.875,6.375,1,90,18,633.2,359.4,177.8,15485.2,6178.8,1776.7,-0.4126929201,-0.3647513506,-0.4211683436,2.764380436,6.20E-05,113139456427,1.432126005,2.70E-10,1.05E+22
0,16,4.625,7.125,4.875,0,100,20,702,527.4,239.6,894.5,1578.3,266.8,1.296111225,0.04449603208,-0.3986210286,1.736847593,5.00E-05,213359432225,0.5729505464,0,2.46E+22
0,19,0.125,8.625,1.625,0,100,20,687.8,463.6,225,1078.2,2779.3,934,-0.4246603907,0.1532371331,-0.2282532523,1.529585927,5.00E-05,211888532681,0.7473336157,0,5.34E+21
1,3,2.6375908,3.776361,6.9387606,0,100,20,702.6,546,259.2,7.8,1494.5,193.7,-1.003880349,-1.147031549,-0.7118677574,1.645000798,5.00E-05,205655160867,0.7580904699,0,7.52E+21
0,45,4.125,8.125,3.125,0,100,20,711,506,229.4,553,1330.5,100.8,0.381466793,0.8240232903,0.2943718193,1.862993501,5.00E-05,167243833390,0.4740690175,0,2.59E+21
0,2,7.875,6.375,4.625,0,120,24,704.9,520.9,248.2,4.3,1374.05,759.2,-0.194663233,0.2147875711,0.04308977982,1.462801351,5.00E-05,202033498466,0.1104215079,0,2.67E+21
0,19,7.875,3.625,1.125,0,100,20,697,581.6,281.2,726,1810.3,333.7,-0.405939505,0.604943178,0.6821935278,1.468727731,5.00E-05,273128898841,0.7566735655,0,3.79E+22
0,2,3.125,6.625,6.625,0,100,20,693.4,545,264.4,66.3,3056,466.3,0.2088832797,-0.1897339728,-0.2582811627,1.472413487,5.00E-05,246081016327,0.4306231554,0,3.07E+22
0,1,7.375,9.875,1.875,1,110,22,636.4,399.6,195.2,51875.3,11692.8,2906.7,-1.218621823,-1.263562879,-1.003124357,2.662420471,5.00E-05,166424413155,1.990090987,0,3.24E+22
1,24,0.3107282,9.6063662,5.7614198,1,100,20,704.4,492.8,243.4,4.3,3081.2,416.8,1.286470062,0.4708204349,-0.5910909844,1.27448577,6.00E-05,216551768258,0.2664825289,5.00E-10,3.26E+21
1,30,9.8726598,7.8058618,6.9901956,1,110,22,420.6,279,136,77870.3,17641,2547.5,0.3743577408,0.2996745797,0.3883530736,1.583333333,6.20E-05,137282380952,0.8055555556,2.70E-10,1.33E+22
0,10,5.375,9.875,0.375,0,90,18,707,430.8,216.6,343.5,93.7,12.8,0.4596757409,-0.03638831732,-0.2211914062,1.90201623,5.00E-05,161327113682,0.5404178243,0,1.75E+21
1,13,8.1590742,9.7006256,7.6489446,1,150,30,482.0666667,323.8666667,173.9333333,44539.35556,35054.08889,9133.855556,-0.110806309,0.05152558351,0.1305651748,3.257643272,6.00E-05,119968191627,5.46560317,5.00E-10,1.49E+22
1,5,0.5820764,9.7476156,4.5613714,0,100,20,711,448.4,223.8,165,196.3,154.7,-0.3956310363,-0.3419344381,-0.2163976458,1.400556555,5.00E-05,208657180208,0.06367666956,0,1.53E+21
1,24,0.1971394,9.3173904,4.7874568,0,90,18,725.4,474.6,245,166.3,1308.8,110,0.4013547323,0.3662594127,0.5887247054,1.835184108,5.00E-05,364859375970,1.868249111,0,2.14E+23
1,19,4.4210959,5.7138162,6.8917452,0,100,20,700,556.8,258.2,43.5,12784.7,1813.7,0.181206626,1.385886844,1.367148777,2.373597975,5.00E-05,150964633385,2.145040816,0,5.81E+21
0,26,8.125,1.125,7.875,1,100,20,307,192,115,54861,30730,6966,1.432666519,1.462640596,1.484806796,2.922339875,5.00E-05,45610929621,0.8283842926,0,1.55E+21
1,14,0.2713074,9.8038258,3.6391736,0,100,20,702.4,392.6,192.6,74.8,869.8,431.3,0.5947891022,0.3725480426,-0.4786066237,1.159901951,5.00E-05,252960143154,0.05265932904,0,4.61E+21
1,3,0.1560362,9.4758416,6.1646702,1,100,20,717.4,439.6,220.2,3590.8,6404.8,1261.7,1.458750183,0.6527211295,0.3805866595,1.509089102,5.60E-05,181207508778,0.09081260205,1.80E-10,2.18E+21
1,3,0.4885984,6.9992654,6.9897384,0,100,20,693.4,442.6,221.4,0.8,1127.8,173.8,-0.84375,-0.6048976442,-0.3160195952,1.568195582,5.00E-05,179927027967,0.05095327077,0,7.14E+20
1,41,0.6834478,9.7025052,0.43537,0,100,20,708,534.2,268,115.5,2181.2,332,0.4309868032,-0.1106186506,-0.9447974797,1.530504454,5.00E-05,198676153392,0.1656951437,0,4.35E+21
1,10,0.1143862,9.6631352,0.9123566,1,90,18,675.8,509.4,254.4,10804.7,6509.8,2163.3,-1.375816308,-0.8624612183,-0.808531017,1.934140107,5.60E-05,255558399813,1.308252559,1.80E-10,1.07E+23
0,10,7.625,3.375,6.125,0,100,20,709.6,545.4,273.4,144.3,1912.8,848.3,0.3378090294,-0.7402419885,-0.7275291598,1.682728007,5.00E-05,171350223985,0.06990806699,0,4.60E+20
0,27,0.125,4.125,4.625,1,100,20,827.8,558.2,253.6,180.2,1055.7,86.8,0.4103714132,-0.3183399786,-1.102929304,1.804138127,0.0001,110892680055,0.5407320256,0,3.92E+21
1,3,8.0764674,0.639334,8.0907268,1,120,24,794.3,515.2,266.8,3023.2,7743.7,2202.7,-1.495563221,-0.7849335854,-0.779468043,1.46925824,7.40E-05,169765565719,0.2859752789,1.80E-10,5.35E+21
1,19,3.1072809,5.470916,6.8690376,0,100,20,685,549.8,265,309,3531.2,564,-0.3322162087,-0.3808306504,-0.1466170593,2.007700292,5.00E-05,154116810074,0.5082994197,0,3.97E+21
0,3,9.875,1.375,6.125,1,90,18,783.4,512.8,243,6248.8,6305.2,2374,-0.4185017798,-0.8965980582,-1.067515269,1.99301066,6.80E-05,139483944068,0.8786356385,2.70E-10,3.16E+21
1,39,9.938649,9.2558716,6.8282706,1,120,24,810,570,312.8,127.5,1861.5,388.7,1.426977341,-0.1588836795,-0.4750291485,0.975,5.00E-05,596700444444,0.659375,0,2.24E+23
0,26,8.375,7.875,3.375,0,100,20,696.2,556.4,267.6,314.2,3445.8,54.8,0.4319480244,0.426365863,1.068899237,1.462267093,5.00E-05,200362904683,0.1397186858,0,2.43E+21
0,41,2.625,3.625,0.125,0,100,20,705,598.6,263.4,158,1239.8,399.8,-0.3318586831,-0.6410745479,-0.371023894,1.598891283,5.00E-05,216796460651,0.7731833296,0,1.03E+22
1,30,0.3666336,9.8628046,1.282206,1,110,22,429.6,279.2,149.8,84655.3,36085.7,6946.7,0.3745435612,0.4240470183,0.4367117555,2.137985406,6.20E-05,89188308905,0.4581480025,2.70E-10,7.40E+21
0,24,0.875,3.375,4.625,0,100,20,709,577.2,258,243.5,187.7,10,0.3879597692,1.074801208,0,1.689637801,5.00E-05,174447363662,0.1501551268,0,1.42E+21
0,10,6.125,0.125,5.125,1,100,20,580.4,350.4,171.2,8869.3,3347.3,546.7,0.4113379276,0.3004877524,0.6490926658,2.1878643,6.80E-05,130969726213,1.172812257,2.70E-10,1.42E+22
1,44,0.4375504,9.7130208,3.3857832,0,100,20,691.8,481.4,221.4,667.7,552.3,71.8,-0.4080608328,-0.1534402374,-0.2705790383,1.920100349,5.00E-05,183961836974,0.6883933119,0,1.56E+22
1,3,8.770116,8.0254508,8.5130018,1,100,20,755.6,522.4,258.6,5320.3,25082.8,6987.3,0.1720071665,0.379765735,0.3725558793,1.912380407,6.20E-05,143805536691,0.4753764749,2.70E-10,2.84E+21
0,34,2.625,0.125,0.125,1,100,20,799.4,437.6,206.6,5415.8,1352.3,297.8,-1.486107114,-0.1425991268,-0.07539566938,2.724139206,5.00E-05,129680813747,0.7707069843,0,2.32E+21
1,7,4.024513,2.953141,6.9833376,0,100,20,701.2,576.8,255.6,169.2,2293.7,134.8,-0.4050096194,-0.6235427136,-0.5287443982,1.535462158,5.00E-05,184823387526,0.03731995307,0,4.69E+20
1,33,9.6611346,9.8005746,4.7623362,0,110,22,606.8,433.6,213.6,38968.7,17279.3,3730.3,-1.493027792,-1.361434432,-1.257977257,1.836467477,5.00E-05,170479233702,0.8554145634,0,9.70E+21
0,22,1.125,4.625,5.875,0,100,20,683.4,522.8,248.6,2.8,3797.2,835.8,0.7301958931,-1.141604821,0.2135851331,1.696002332,5.00E-05,168059936129,0.1544701109,0,1.42E+21
1,4,0.1544674,9.2584624,3.6716094,1,110,22,613.2,435.2,213,40111.7,18823.7,3594,-1.498542635,-1.373787393,-1.18244191,1.84397854,5.00E-05,201493865463,1.194123374,0,3.32E+22
0,42,0.625,9.875,5.375,1,100,20,383.2,299.2,161.8,74653.7,61899.7,11360.2,0.4082056746,0.4224573358,0.4317993743,1.730245079,6.80E-05,89604571650,0.08593995956,2.70E-10,8.13E+21
1,34,0.3235044,9.7457614,5.268482,0,100,20,707.6,459.8,221.6,34.3,1217.2,217.3,0.3937122085,0.1799910834,0.02437640449,1.501250705,5.00E-05,203452078003,0.2609329018,0,3.17E+21
1,34,9.4225464,9.821555,0.741567,0,100,20,703,450.6,221.6,40,323.8,68.8,-1.292679584,-0.1071405912,0.1579875514,1.747936272,5.00E-05,180012095031,0.4152734851,0,4.39E+21
1,1,0.5920332,9.6389036,0.1341514,0,100,20,697,530.8,259.6,86,3267.2,432.3,-0.3469624956,1.158281757,0.9861873318,1.914827014,5.00E-05,153889619464,0.2292968842,0,1.81E+21
0,20,8.875,0.125,8.625,1,90,18,289.6,204.4,119.4,53924.3,23484.8,4216.8,1.499986953,1.380876044,1.401073882,2.875738453,5.00E-05,46696576294,0.225160439,0,2.54E+21
0,11,0.625,9.875,6.875,1,110,22,569.2,364.6,179.6,38337.7,8201.8,1139.3,-0.9308900014,-0.9525318611,-0.7401471111,2.102801159,5.60E-05,166069998049,1.637714664,1.80E-10,2.03E+22
1,3,0.1606844,3.8494622,4.2799902,0,100,20,700,484.2,245,408.5,899.2,413,0.3997452099,-0.04195238442,0.07912548299,1.365324291,5.00E-05,241387950081,0.3573619748,0,1.14E+22
1,43,8.197098,9.7299626,7.9513824,0,100,20,673.8,463,240.8,30.2,863,101.2,0.5246510362,-0.08533354391,0.06641956397,1.422371128,5.00E-05,219184011057,0.3304504686,0,9.01E+21
0,10,9.875,6.125,1.125,1,100,20,581.4,388.6,197.8,12318.8,14617.8,4325.2,0.3611318117,-0.0319468599,0.1565604177,2.254138127,6.80E-05,92648921842,0.3048266332,2.70E-10,3.70E+21
0,27,7.375,2.875,3.125,0,100,20,713.8,583.2,253.8,640.2,13377.7,1314.2,0.4056283723,0.5993498932,0.5501735555,1.794923318,5.00E-05,171430374479,0.2853128522,0,2.78E+21
1,41,0.3450436,9.5499528,3.6621352,0,100,20,731.8,516.6,257.8,208.2,798.8,104.2,-1.496589013,-0.4515839212,0.01816340079,1.106155281,5.00E-05,587410791265,0.7986506171,0,2.97E+23
0,30,7.625,2.625,5.125,0,100,20,754.2,525.4,255.8,51.2,7819.3,2117.2,0.3784790039,-0.3957387469,0.1589227463,1.468032879,5.00E-05,224936596621,0.2435993342,0,5.57E+21
0,17,4.375,0.625,1.375,0,100,20,683,457.4,207.8,2,1214.3,242.2,0.5929270613,-0.2967388349,-0.8913057588,1.972533649,5.00E-05,161290584975,0.9020137549,0,3.96E+21
0,36,2.875,4.125,6.375,0,100,20,690.4,521.4,235.2,16.8,3271.8,729.2,-0.296152851,0.6379642773,0.5147960673,1.825181624,5.00E-05,192083305795,0.7577650472,0,1.40E+22
1,26,0.3922368,9.7401988,3.7990666,0,100,20,674.6,503.4,260.6,510.8,2753.3,400.8,1.054697917,-0.2628957389,0.07824275516,1.77943788,5.00E-05,157766401773,0.1513760384,0,1.24E+21
0,20,6.625,7.625,4.125,0,100,20,710.4,545.2,261,8.3,473.2,58,-0.7265891066,0.2272563405,0.1708507104,1.813466653,5.00E-05,161129908679,0.1391733719,0,7.32E+20
1,19,5.9976485,4.9314708,6.8605794,0,100,20,696,501.8,245.4,32.5,757.7,127.8,-0.5430908358,-0.7346157385,-0.1009414446,2.213156227,5.00E-05,143180823470,1.174299393,0,2.07E+21
1,32,9.6396148,9.108069,3.6830394,0,100,20,730.6,457.6,223,133.8,312.8,89,0.4830178608,0.06091942157,-0.1797644312,2.176535677,5.00E-05,145178552184,0.5939905573,0,1.57E+21
1,19,2.0444433,4.5801126,6.911862,0,100,20,679.4,512,245.2,445.8,3898.5,725.7,0.4159643311,0.7814842546,0.5619662384,1.362939019,5.00E-05,211400658814,0.1936215368,0,2.21E+21
1,1,0.3350868,9.6219364,1.3804024,0,100,20,705.6,555,270.8,256.3,2993.5,628.7,-0.7934189845,1.020434613,0.9652666532,1.93928516,5.00E-05,149878457069,0.1583413362,0,7.24E+20
1,3,0.3253272,5.6891842,6.961646,0,100,20,701.8,494.4,248,1.2,2602.3,419,-0.8675276172,0.2328337465,0.3120743813,1.654022584,5.00E-05,181013848137,0.2677616148,0,2.09E+21
0,13,0.125,8.375,4.625,1,160,32,488,513.7,263.5333333,333.5,861.95,178.5888889,0.4067082701,0.2277321453,-0.02601103153,0.65,0.0001,196069333333,0.14375,0,1.29E+22
0,26,1.375,2.625,3.625,0,100,20,714.4,601.2,265.4,538.8,2197.2,633.8,-0.4073412054,-0.1901678631,-0.1267298106,2.030116263,5.00E-05,149884392354,0.2857849466,0,1.93E+21
0,12,5.375,2.375,5.375,0,100,20,673.2,541,255.8,38.7,2520,969.2,0.3948295598,0.1154022376,0.3997672711,1.349206883,5.00E-05,246021046308,0.5839259829,0,1.16E+22
1,24,0.4941162,1.7907862,8.535811,0,110,22,622.4,383.6,196,38593.3,26927.3,6703.5,-1.499494518,-0.3774959086,-0.2747120377,2.141512801,5.00E-05,149028592015,1.26393143,0,6.27E+21
0,2,4.375,5.125,1.375,0,100,20,720.2,501.8,239.8,196.2,1770.7,277.7,-0.3663368218,0.5019667295,0.9197300455,1.298894307,5.00E-05,244094856475,0.1567169737,0,9.37E+21
0,8,5.875,0.125,5.125,1,120,24,211.6,129.8,81,1337.3,3184.7,403.5,0.4301881387,0.3964855308,0.4069914792,3.172732806,5.00E-05,26633315083,0.0890831742,0,1.16E+19
1,3,8.059424,9.3671042,8.6682212,1,100,20,691.6,456,241.4,59951.3,33500.5,7556.3,-1.309768742,-1.014482747,-1.095538367,2.488516481,6.80E-05,86436449304,0.3372321565,2.70E-10,1.19E+21
1,42,8.9951152,9.7822358,5.4460788,0,100,20,688,502,241.4,124,653.5,71.8,0.8744726565,-1.203741631,0.1759756093,1.869821399,5.00E-05,158707903602,0.3484599203,0,2.23E+21
0,31,8.875,0.125,5.875,1,100,20,185.6,98.4,70.4,4.8,44.8,4.8,-0.8675276172,-0.05905996194,0.8675276172,1.861912532,0.0001,19990655631,0.01035215567,0,1.55E+18
0,22,6.375,2.125,5.875,0,100,20,715.2,534.6,254.4,41.2,928.8,82.8,0.5053005453,0.7442999992,-0.7144168214,1.59314469,5.00E-05,194010210759,0.2804874941,0,3.24E+21
1,12,2.0549208,5.705866,6.944755,0,100,20,707.4,603.2,280,45.8,10347.7,1146,0.7934151712,0.04543288821,0.09199007284,1.420219496,5.00E-05,216628092453,0.1818457285,0,5.29E+21
0,12,5.625,9.875,3.875,1,100,20,523.6,483.8,262.8,468.3,1447.2,236.7,-1.478057192,0.07657206077,0.06839649067,1.226615878,0.0001,118293836978,0.5411418587,0,5.27E+21
0,37,9.625,0.125,8.125,1,100,20,537.6,450.4,266.2,8738.3,300.8,224.2,1.464676113,-0.2312468379,0.1381200014,0.8404918347,7.40E-05,190906013755,0.1794668447,1.80E-10,1.33E+21
1,4,1.2276174,9.8224694,4.047758,0,90,18,688.6,443.2,212,1183.3,11171.2,2410,0.3640224921,0.3276737372,0.3265902209,1.218178204,5.00E-05,273125899017,0.1763023279,0,3.00E+22
0,24,0.125,2.125,3.375,1,100,20,502.2,275.8,138.8,263.2,515.2,83.2,-0.3865142375,-0.03715492358,1.001323728,2.9,0.0001,37065974026,0.51875,0,1.57E+20
1,6,0.3763618,9.2979848,5.2799628,0,100,20,707.4,484.4,239.6,39.8,739.3,194.8,0.1699177562,-0.5933578939,-0.7336777966,1.419079878,5.00E-05,203194319376,0.04526537541,0,1.01E+21
0,39,2.625,6.625,2.375,0,100,20,734.6,500.8,240.8,181.8,2814.7,456.2,1.009924435,0.8884172114,0.4172566707,1.727643685,5.00E-05,181008810600,0.31593412,0,1.85E+21
1,19,4.9487555,3.6353342,6.8530864,0,100,20,725.6,537.6,260.8,4.3,678.3,226.7,0.9704949588,0.5426666238,0.3019291242,1.645079789,5.00E-05,210264017130,0.5077656096,0,1.07E+22
1,24,9.805934,1.7281244,8.6171164,0,80,16,615.6,423.6,217.6,39124.3,29004.8,7076.3,-1.495114844,-0.990699258,-0.9420492745,2.499374592,5.00E-05,112392482835,0.700088868,0,3.65E+21
0,5,2.375,8.375,5.625,0,100,20,718,516,244,2.5,510,80,0,0.6931032801,0,1.700827823,5.00E-05,205713195970,0.5558558958,0,1.37E+22
1,3,1.990094,1.5211966,7.944372,1,110,22,708.8,475.8,236.6,61001.7,37800.2,7581.3,-1.499650568,-1.251411656,-1.397617615,1.866666667,7.40E-05,124153571429,0.4743055556,1.80E-10,7.73E+21
1,3,0.614557,7.2611394,6.9507494,0,100,20,694.2,434.4,218,2.2,304.3,70,-0.3700366502,-0.208249603,-0.3436215967,1.578420856,5.00E-05,178591358059,0.04198450087,0,6.69E+20
0,24,2.375,1.875,5.125,0,100,20,704,554.6,261.6,26,4626.8,482.3,-0.8095920178,1.139111307,0.6896271857,1.738971002,5.00E-05,207598613157,0.9230998189,0,1.18E+22
0,32,0.625,1.625,8.375,0,100,20,678.6,580.4,282.6,1684.3,1928.3,248.8,1.498464989,1.035737847,0.9370479218,1.57932476,5.00E-05,174425016255,0.03841662995,0,7.44E+20
0,8,0.875,3.375,0.375,0,100,20,689.2,496.8,237.2,97.2,1035.2,79.7,0.4082482905,0.4266720851,-0.65222784,1.945577514,5.00E-05,178019122598,0.8777851691,0,1.04E+22
0,38,5.875,9.875,5.875,1,110,22,468.8,288.6,152.2,14121.7,3484.3,802.2,-1.472822337,-1.250755381,-1.059982008,2.944137738,5.00E-05,98310115368,7.00013567,0,2.41E+21
1,33,9.532255,9.743958,6.4100596,0,100,20,701.4,444.4,226.4,206.8,126.8,231.3,0.365896352,0.1736438231,0.5903202017,1.403072105,5.00E-05,248389469116,0.429860834,0,1.72E+22
0,45,6.375,7.375,0.625,0,100,20,695.2,464.8,222.8,17.2,1041.2,179.7,0.9704949588,0.6093978683,1.060093574,2.051171438,5.00E-05,159938002734,1.209619664,0,3.56E+21
0,28,1.375,6.375,6.875,0,100,20,723.6,596.8,287.8,8.8,5533.2,867.2,0.3700366502,0.2180266199,0.2890611823,1.190788388,5.00E-05,287525404505,0.3212787687,0,1.37E+22
0,8,9.875,1.375,7.875,1,110,22,319.4,185,105.6,47844.8,16515,3037.3,1.374485348,1.43945504,1.485910534,2.862085178,5.00E-05,52845836208,2.408154985,0,1.36E+21
0,24,6.875,6.875,3.125,0,100,20,697.2,497.6,240,14.7,1258.3,214,-0.17020264,0.3417728897,0.3985644334,1.223580388,5.00E-05,350699912805,0.8629387938,0,6.84E+22
0,4,6.875,1.125,2.875,0,100,20,702.6,490.8,243.4,0.8,153.7,99.8,0.84375,-0.08068820774,-0.4618359327,2.000022742,5.00E-05,182387487347,1.28113629,0,1.13E+22
1,27,0.2092298,8.7983668,7.0041402,0,110,22,643.4,352,167.8,43826.3,9571.5,1590.2,-1.498159022,-1.457724954,-1.342216235,2.098488601,5.00E-05,156657973486,1.382584765,0,5.83E+21
1,41,9.7499016,1.6673676,8.2940538,0,100,20,694.8,439.4,244,3.2,742.8,186.5,-0.84375,-0.315284516,-0.1264239164,1.735877989,5.00E-05,168646677866,0.2021595112,0,1.73E+21
0,43,9.125,9.125,2.375,0,100,20,715.8,461,220.6,79.7,11684,1738.8,0.4448122216,0.5612352679,0.5549476646,1.817780431,5.00E-05,178812422377,0.478967879,0,5.18E+21
0,2,6.125,7.625,1.625,0,100,20,706,453.6,230.6,153.5,2434.8,516.8,1.445315464,0.1960187494,0.2596769528,1.509566738,5.00E-05,280796249105,0.7921353296,0,4.03E+22
1,35,9.6913292,9.556633,5.4233966,0,100,20,690.4,514.2,242.6,185.3,11482.2,1646.8,-0.4075353363,0.5654534415,0.06833735057,1.284686825,5.00E-05,425050381413,0.765099701,0,1.83E+23
1,16,0.7748116,0.0383386,8.0428478,1,100,20,185,192.8,115.6,3,1022.7,152.8,1.290994449,0.8409924402,0.9597781479,1.110762575,5.00E-05,82953213389,0.3483831287,0,1.78E+21
1,19,3.1798995,6.1963146,6.8667516,0,100,20,696.8,550.4,266.6,417.7,1898.8,397.8,1.426596036,-1.18851537,-1.093017196,1.65675758,5.00E-05,182675453505,0.2876929024,0,3.22E+21
1,19,9.7024417,9.8128174,5.453775,0,100,20,707.6,482,238.8,174.8,1539.5,371.2,0.4430599272,0.8715290679,0.4878254553,1.692444571,5.00E-05,186017591671,0.3726642187,0,4.56E+21
0,31,8.625,1.125,1.125,0,100,20,715.8,586.8,279,134.2,933.2,189,1.313389669,-0.1954784236,-0.1407051692,1.795622367,5.00E-05,164539038961,0.1103003958,0,1.22E+21
0,40,4.125,3.625,4.875,0,100,20,724.8,612.4,275.8,149.7,1446.8,253.2,-0.365587318,1.003574256,0.04583707712,1.597877488,5.00E-05,253533992887,0.7772344154,0,3.73E+22
1,19,5.7132701,4.443232,6.834011,0,100,20,692.4,582.2,268.6,140.8,2170.7,456.3,0.9723098438,-0.5778643597,-0.36875793,1.788782299,5.00E-05,161324340099,0.1565723564,0,1.43E+21
0,4,6.875,3.125,3.125,0,100,20,721.2,551.2,262,393.2,5740.7,1114,1.053714128,-0.1862289512,-0.3615565118,1.451294429,5.00E-05,221214664038,0.3359305988,0,5.10E+21
